DIST;SECC;MESA;APE1;APE2;NOMBRE;DIANAC;MESNAC;ANONAC;IDENT;GESCO;LGESCO;DOMI1;DOMI2;DOMI3;DOMI4;DOMI5;CPOSTAL;NLOCAL;NLOCALB;INFADICIONAL;DIRMESA1;DIRMESA2;DIRMESA3;DIRMESA4;CPOSTAM;NMUNI;NPRO;TCENSO
1;2;A;ABIZENA10661;ABIZENA20661;IZENA0661;22;4;1958;00000660A;30;Graduado escolar o equivalente;HELBIDEA00661;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10662;ABIZENA20662;IZENA0662;8;11;1957;00000661A;20;Inferior a EGB;HELBIDEA00662;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10663;ABIZENA20663;IZENA0663;7;6;1967;00000662A;30;Graduado escolar o equivalente;HELBIDEA00663;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10664;ABIZENA20664;IZENA0664;23;7;1942;00000663A;20;Inferior a EGB;HELBIDEA00664;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10665;ABIZENA20665;IZENA0665;11;6;1972;00000664A;40;BUP, FP o superior;HELBIDEA00665;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10666;ABIZENA20666;IZENA0666;15;4;1977;00000665A;40;BUP, FP o superior;HELBIDEA00666;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10667;ABIZENA20667;IZENA0667;4;8;1967;00000666A;40;BUP, FP o superior;HELBIDEA00667;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10668;ABIZENA20668;IZENA0668;17;10;1971;00000667A;30;Graduado escolar o equivalente;HELBIDEA00668;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10669;ABIZENA20669;IZENA0669;28;7;1971;00000668A;30;Graduado escolar o equivalente;HELBIDEA00669;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10670;ABIZENA20670;IZENA0670;1;4;1983;00000669A;30;Graduado escolar o equivalente;HELBIDEA00670;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10671;ABIZENA20671;IZENA0671;16;2;1954;00000670A;30;Graduado escolar o equivalente;HELBIDEA00671;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10672;ABIZENA20672;IZENA0672;23;5;1960;00000671A;30;Graduado escolar o equivalente;HELBIDEA00672;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10673;ABIZENA20673;IZENA0673;26;9;1981;00000672A;40;BUP, FP o superior;HELBIDEA00673;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10674;ABIZENA20674;IZENA0674;11;7;1981;00000673A;30;Graduado escolar o equivalente;HELBIDEA00674;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10675;ABIZENA20675;IZENA0675;14;10;1959;00000674A;30;Graduado escolar o equivalente;HELBIDEA00675;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10676;ABIZENA20676;IZENA0676;24;9;1999;00000675A;40;BUP, FP o superior;HELBIDEA00676;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10677;ABIZENA20677;IZENA0677;2;4;1965;00000676A;30;Graduado escolar o equivalente;HELBIDEA00677;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10678;ABIZENA20678;IZENA0678;24;2;1967;00000677A;30;Graduado escolar o equivalente;HELBIDEA00678;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10679;ABIZENA20679;IZENA0679;8;5;1965;00000678A;40;BUP, FP o superior;HELBIDEA00679;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10680;ABIZENA20680;IZENA0680;10;2;1963;00000679A;30;Graduado escolar o equivalente;HELBIDEA00680;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10681;ABIZENA20681;IZENA0681;13;9;1966;00000680A;30;Graduado escolar o equivalente;HELBIDEA00681;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10682;ABIZENA20682;IZENA0682;17;3;1969;00000681A;30;Graduado escolar o equivalente;HELBIDEA00682;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10683;ABIZENA20683;IZENA0683;25;5;1929;00000682A;20;Inferior a EGB;HELBIDEA00683;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10684;ABIZENA20684;IZENA0684;30;10;1970;00000683A;30;Graduado escolar o equivalente;HELBIDEA00684;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10685;ABIZENA20685;IZENA0685;4;11;1986;00000684A;40;BUP, FP o superior;HELBIDEA00685;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10686;ABIZENA20686;IZENA0686;8;4;1977;00000685A;40;BUP, FP o superior;HELBIDEA00686;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10687;ABIZENA20687;IZENA0687;20;10;1948;00000686A;20;Inferior a EGB;HELBIDEA00687;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10688;ABIZENA20688;IZENA0688;12;10;1951;00000687A;20;Inferior a EGB;HELBIDEA00688;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10689;ABIZENA20689;IZENA0689;8;10;1944;00000688A;20;Inferior a EGB;HELBIDEA00689;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10690;ABIZENA20690;IZENA0690;24;4;1970;00000689A;20;Inferior a EGB;HELBIDEA00690;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10691;ABIZENA20691;IZENA0691;7;6;1934;00000690A;20;Inferior a EGB;HELBIDEA00691;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10692;ABIZENA20692;IZENA0692;17;8;1939;00000691A;20;Inferior a EGB;HELBIDEA00692;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10693;ABIZENA20693;IZENA0693;14;10;1989;00000692A;40;BUP, FP o superior;HELBIDEA00693;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10694;ABIZENA20694;IZENA0694;1;12;1998;00000693A;40;BUP, FP o superior;HELBIDEA00694;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10695;ABIZENA20695;IZENA0695;2;3;1995;00000694A;40;BUP, FP o superior;HELBIDEA00695;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10696;ABIZENA20696;IZENA0696;3;7;1934;00000695A;20;Inferior a EGB;HELBIDEA00696;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10697;ABIZENA20697;IZENA0697;4;3;1982;00000696A;40;BUP, FP o superior;HELBIDEA00697;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10698;ABIZENA20698;IZENA0698;10;12;1939;00000697A;30;Graduado escolar o equivalente;HELBIDEA00698;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10699;ABIZENA20699;IZENA0699;20;2;1972;00000698A;40;BUP, FP o superior;HELBIDEA00699;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10700;ABIZENA20700;IZENA0700;10;7;1961;00000699A;30;Graduado escolar o equivalente;HELBIDEA00700;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10701;ABIZENA20701;IZENA0701;29;2;1972;00000700A;30;Graduado escolar o equivalente;HELBIDEA00701;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10702;ABIZENA20702;IZENA0702;27;8;1975;00000701A;40;BUP, FP o superior;HELBIDEA00702;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10703;ABIZENA20703;IZENA0703;14;8;1962;00000702A;40;BUP, FP o superior;HELBIDEA00703;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10704;ABIZENA20704;IZENA0704;18;6;1997;00000703A;40;BUP, FP o superior;HELBIDEA00704;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10705;ABIZENA20705;IZENA0705;31;12;2000;00000704A;30;Graduado escolar o equivalente;HELBIDEA00705;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10706;ABIZENA20706;IZENA0706;26;3;1976;00000705A;30;Graduado escolar o equivalente;HELBIDEA00706;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10707;ABIZENA20707;IZENA0707;12;2;1975;00000706A;30;Graduado escolar o equivalente;HELBIDEA00707;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10708;ABIZENA20708;IZENA0708;4;3;1935;00000707A;30;Graduado escolar o equivalente;HELBIDEA00708;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10709;ABIZENA20709;IZENA0709;19;4;1993;00000708A;40;BUP, FP o superior;HELBIDEA00709;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10710;ABIZENA20710;IZENA0710;28;12;1958;00000709A;30;Graduado escolar o equivalente;HELBIDEA00710;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10711;ABIZENA20711;IZENA0711;21;1;1962;00000710A;40;BUP, FP o superior;HELBIDEA00711;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10712;ABIZENA20712;IZENA0712;29;11;1984;00000711A;40;BUP, FP o superior;HELBIDEA00712;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10713;ABIZENA20713;IZENA0713;21;4;1962;00000712A;40;BUP, FP o superior;HELBIDEA00713;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10714;ABIZENA20714;IZENA0714;9;1;2006;00000713A;30;Graduado escolar o equivalente;HELBIDEA00714;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10715;ABIZENA20715;IZENA0715;25;4;2002;00000714A;40;BUP, FP o superior;HELBIDEA00715;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10716;ABIZENA20716;IZENA0716;9;1;2006;00000715A;30;Graduado escolar o equivalente;HELBIDEA00716;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10717;ABIZENA20717;IZENA0717;21;9;1966;00000716A;40;BUP, FP o superior;HELBIDEA00717;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10718;ABIZENA20718;IZENA0718;24;4;1975;00000717A;40;BUP, FP o superior;HELBIDEA00718;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10719;ABIZENA20719;IZENA0719;18;4;1939;00000718A;20;Inferior a EGB;HELBIDEA00719;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10720;ABIZENA20720;IZENA0720;24;5;1989;00000719A;40;BUP, FP o superior;HELBIDEA00720;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10721;ABIZENA20721;IZENA0721;9;6;1972;00000720A;40;BUP, FP o superior;HELBIDEA00721;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10722;ABIZENA20722;IZENA0722;24;2;1980;00000721A;40;BUP, FP o superior;HELBIDEA00722;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10723;ABIZENA20723;IZENA0723;15;4;1974;00000722A;30;Graduado escolar o equivalente;HELBIDEA00723;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10724;ABIZENA20724;IZENA0724;13;12;1970;00000723A;30;Graduado escolar o equivalente;HELBIDEA00724;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10725;ABIZENA20725;IZENA0725;17;1;1940;00000724A;30;Graduado escolar o equivalente;HELBIDEA00725;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10726;ABIZENA20726;IZENA0726;18;6;1970;00000725A;40;BUP, FP o superior;HELBIDEA00726;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10727;ABIZENA20727;IZENA0727;5;6;2004;00000726A;40;BUP, FP o superior;HELBIDEA00727;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10728;ABIZENA20728;IZENA0728;1;2;1949;00000727A;20;Inferior a EGB;HELBIDEA00728;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10729;ABIZENA20729;IZENA0729;15;2;1934;00000728A;20;Inferior a EGB;HELBIDEA00729;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10730;ABIZENA20730;IZENA0730;24;1;1944;00000729A;20;Inferior a EGB;HELBIDEA00730;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10731;ABIZENA20731;IZENA0731;18;2;2005;00000730A;30;Graduado escolar o equivalente;HELBIDEA00731;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10732;ABIZENA20732;IZENA0732;22;12;2001;00000731A;40;BUP, FP o superior;HELBIDEA00732;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10733;ABIZENA20733;IZENA0733;25;1;1970;00000732A;40;BUP, FP o superior;HELBIDEA00733;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10734;ABIZENA20734;IZENA0734;31;8;1981;00000733A;40;BUP, FP o superior;HELBIDEA00734;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10735;ABIZENA20735;IZENA0735;1;9;1967;00000734A;30;Graduado escolar o equivalente;HELBIDEA00735;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10736;ABIZENA20736;IZENA0736;22;7;1988;00000735A;30;Graduado escolar o equivalente;HELBIDEA00736;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10737;ABIZENA20737;IZENA0737;12;8;1982;00000736A;30;Graduado escolar o equivalente;HELBIDEA00737;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10738;ABIZENA20738;IZENA0738;11;5;1954;00000737A;20;Inferior a EGB;HELBIDEA00738;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10739;ABIZENA20739;IZENA0739;3;4;1960;00000738A;40;BUP, FP o superior;HELBIDEA00739;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;2;A;ABIZENA10740;ABIZENA20740;IZENA0740;6;7;1983;00000739A;40;BUP, FP o superior;HELBIDEA00740;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
